Date,Open,High,Low,Close
04/01/2016,"2,056.62","2,075.07","2,043.98","2,072.78"
03/31/2016,"2,063.77","2,067.92","2,057.46","2,059.74"
03/30/2016,"2,058.27","2,072.21","2,058.27","2,063.95"
03/29/2016,"2,035.75","2,055.91","2,028.31","2,055.01"
03/28/2016,"2,037.89","2,042.67","2,031.96","2,037.05"
03/24/2016,"2,032.48","2,036.04","2,022.49","2,035.94"
03/23/2016,"2,048.55","2,048.55","2,034.86","2,036.71"
03/22/2016,"2,048.64","2,056.60","2,040.57","2,049.80"
03/21/2016,"2,047.88","2,053.91","2,043.14","2,051.60"
03/18/2016,"2,041.16","2,052.36","2,041.16","2,049.58"
03/17/2016,"2,026.90","2,046.24","2,022.16","2,040.59"
03/16/2016,"2,014.24","2,032.02","2,010.04","2,027.22"
03/15/2016,"2,015.27","2,015.94","2,005.23","2,015.93"
03/14/2016,"2,019.27","2,024.57","2,012.05","2,019.64"
03/11/2016,"1,994.71","2,022.37","1,994.71","2,022.19"
03/10/2016,"1,990.97","2,005.08","1,969.25","1,989.57"
03/09/2016,"1,981.44","1,992.69","1,979.84","1,989.26"
03/08/2016,"1,996.88","1,996.88","1,977.43","1,979.26"
03/07/2016,"1,996.11","2,006.12","1,989.38","2,001.76"
03/04/2016,"1,994.01","2,009.13","1,986.77","1,999.99"
03/03/2016,"1,985.60","1,993.69","1,977.37","1,993.40"
03/02/2016,"1,976.60","1,986.51","1,968.80","1,986.45"
03/01/2016,"1,937.09","1,978.35","1,937.09","1,978.35"
02/29/2016,"1,947.13","1,958.27","1,931.81","1,932.23"
02/26/2016,"1,954.95","1,962.96","1,945.78","1,948.05"
02/25/2016,"1,931.87","1,951.83","1,925.41","1,951.70"
02/24/2016,"1,917.56","1,932.08","1,891.00","1,929.80"
02/23/2016,"1,942.38","1,942.38","1,919.44","1,921.27"
02/22/2016,"1,924.44","1,946.70","1,924.44","1,945.50"
02/19/2016,"1,916.74","1,918.78","1,902.17","1,917.78"
02/18/2016,"1,927.57","1,930.00","1,915.09","1,917.83"
02/17/2016,"1,898.80","1,930.68","1,898.80","1,926.82"
02/16/2016,"1,871.44","1,895.77","1,871.44","1,895.58"
02/12/2016,"1,833.40","1,864.78","1,833.40","1,864.78"
