Date,Open,High,Low,Close
04/01/2013,"1,569.18","1,570.57","1,558.47","1,562.17"
03/28/2013,"1,562.86","1,570.28","1,561.08","1,569.19"
03/27/2013,"1,563.75","1,564.07","1,551.90","1,562.85"
03/26/2013,"1,551.69","1,563.95","1,551.69","1,563.77"
03/25/2013,"1,556.89","1,564.91","1,546.22","1,551.69"
03/22/2013,"1,545.90","1,557.74","1,545.90","1,556.89"
03/21/2013,"1,558.71","1,558.71","1,543.55","1,545.80"
03/20/2013,"1,548.34","1,561.56","1,548.34","1,558.71"
03/19/2013,"1,552.10","1,557.25","1,538.57","1,548.34"
03/18/2013,"1,560.70","1,560.70","1,545.13","1,552.10"
03/15/2013,"1,563.21","1,563.62","1,555.74","1,560.70"
03/14/2013,"1,554.52","1,563.32","1,554.52","1,563.23"
03/13/2013,"1,552.48","1,556.39","1,548.25","1,554.52"
03/12/2013,"1,556.22","1,556.77","1,548.24","1,552.48"
03/11/2013,"1,551.15","1,556.27","1,547.36","1,556.22"
03/08/2013,"1,544.26","1,552.48","1,542.94","1,551.18"
03/07/2013,"1,541.46","1,545.78","1,541.46","1,544.26"
03/06/2013,"1,539.79","1,545.25","1,538.11","1,541.46"
03/05/2013,"1,525.20","1,543.47","1,525.20","1,539.79"
03/04/2013,"1,518.20","1,525.27","1,512.29","1,525.20"
03/01/2013,"1,514.68","1,519.99","1,501.48","1,518.20"
02/28/2013,"1,515.99","1,525.34","1,514.46","1,514.68"
02/27/2013,"1,496.94","1,520.08","1,494.88","1,515.99"
02/26/2013,"1,487.85","1,498.99","1,485.01","1,496.94"
02/25/2013,"1,515.60","1,525.84","1,487.85","1,487.85"
02/22/2013,"1,502.42","1,515.64","1,502.42","1,515.60"
02/21/2013,"1,511.95","1,511.95","1,497.29","1,502.42"
02/20/2013,"1,530.94","1,530.94","1,511.41","1,511.95"
02/19/2013,"1,519.79","1,530.94","1,519.79","1,530.94"
02/15/2013,"1,521.38","1,524.24","1,514.14","1,519.79"
02/14/2013,"1,520.33","1,523.14","1,514.02","1,521.38"
02/13/2013,"1,519.43","1,524.69","1,515.93","1,520.33"
02/12/2013,"1,517.01","1,522.29","1,515.61","1,519.43"
02/11/2013,"1,517.93","1,518.31","1,513.61","1,517.01"
02/08/2013,"1,509.39","1,518.31","1,509.39","1,517.93"
02/07/2013,"1,512.12","1,512.90","1,498.49","1,509.39"
02/06/2013,"1,511.29","1,512.53","1,504.71","1,512.12"
02/05/2013,"1,495.71","1,514.96","1,495.71","1,511.29"
02/04/2013,"1,513.17","1,513.17","1,495.02","1,495.71"
02/01/2013,"1,498.11","1,514.41","1,498.11","1,513.17"
01/31/2013,"1,501.96","1,504.19","1,496.76","1,498.11"
01/30/2013,"1,507.84","1,509.94","1,500.11","1,501.96"
01/29/2013,"1,500.18","1,509.35","1,498.09","1,507.84"
01/28/2013,"1,502.96","1,503.23","1,496.33","1,500.18"
01/25/2013,"1,494.82","1,503.26","1,494.82","1,502.96"
01/24/2013,"1,494.81","1,502.27","1,489.46","1,494.82"
01/23/2013,"1,492.56","1,496.13","1,489.90","1,494.81"
01/22/2013,"1,485.98","1,492.56","1,481.16","1,492.56"
01/18/2013,"1,480.95","1,485.98","1,475.81","1,485.98"
01/17/2013,"1,472.63","1,485.16","1,472.63","1,480.94"
01/16/2013,"1,472.33","1,473.96","1,467.60","1,472.63"
01/15/2013,"1,470.67","1,473.31","1,463.76","1,472.34"
01/14/2013,"1,472.05","1,472.05","1,465.69","1,470.68"
01/11/2013,"1,472.12","1,472.75","1,467.58","1,472.05"
01/10/2013,"1,461.02","1,472.30","1,461.02","1,472.12"
01/09/2013,"1,457.15","1,464.73","1,457.15","1,461.02"
01/08/2013,"1,461.89","1,461.89","1,451.64","1,457.15"
