Date,Open,High,Low,Close
04/01/2015,"2,067.63","2,067.63","2,048.38","2,059.69"
03/31/2015,"2,084.05","2,084.05","2,067.04","2,067.89"
03/30/2015,"2,064.11","2,088.97","2,064.11","2,086.24"
03/27/2015,"2,055.78","2,062.83","2,052.96","2,061.02"
03/26/2015,"2,059.94","2,067.15","2,045.50","2,056.15"
03/25/2015,"2,093.10","2,097.43","2,061.05","2,061.05"
03/24/2015,"2,103.94","2,107.63","2,091.50","2,091.50"
03/23/2015,"2,107.99","2,114.86","2,104.42","2,104.42"
03/20/2015,"2,090.32","2,113.92","2,090.32","2,108.10"
03/19/2015,"2,098.69","2,098.69","2,085.56","2,089.27"
03/18/2015,"2,072.84","2,106.85","2,061.23","2,099.50"
03/17/2015,"2,080.59","2,080.59","2,065.08","2,074.28"
03/16/2015,"2,055.35","2,081.41","2,055.35","2,081.19"
03/13/2015,"2,064.56","2,064.56","2,041.17","2,053.40"
03/12/2015,"2,041.10","2,066.41","2,041.10","2,065.95"
03/11/2015,"2,044.69","2,050.08","2,039.69","2,040.24"
03/10/2015,"2,076.14","2,076.14","2,044.16","2,044.16"
03/09/2015,"2,072.25","2,083.49","2,072.21","2,079.43"
03/06/2015,"2,100.91","2,100.91","2,067.27","2,071.26"
03/05/2015,"2,098.54","2,104.25","2,095.22","2,101.04"
03/04/2015,"2,107.72","2,107.72","2,087.62","2,098.53"
03/03/2015,"2,115.76","2,115.76","2,098.26","2,107.78"
03/02/2015,"2,105.23","2,117.52","2,104.50","2,117.39"
02/27/2015,"2,110.88","2,112.74","2,103.75","2,104.50"
02/26/2015,"2,113.91","2,113.91","2,103.76","2,110.74"
02/25/2015,"2,115.30","2,119.59","2,109.89","2,113.86"
02/24/2015,"2,109.10","2,117.94","2,105.87","2,115.48"
02/23/2015,"2,109.83","2,110.05","2,103.00","2,109.66"
02/20/2015,"2,097.65","2,110.61","2,085.44","2,110.30"
02/19/2015,"2,099.25","2,102.13","2,090.79","2,097.45"
02/18/2015,"2,099.16","2,100.23","2,092.15","2,099.68"
02/17/2015,"2,096.47","2,101.30","2,089.80","2,100.34"
02/13/2015,"2,088.78","2,097.03","2,086.70","2,096.99"
02/12/2015,"2,069.98","2,088.53","2,069.98","2,088.48"
02/11/2015,"2,068.55","2,073.48","2,057.99","2,068.53"
02/10/2015,"2,049.38","2,070.86","2,048.62","2,068.59"
02/09/2015,"2,053.47","2,056.16","2,041.88","2,046.74"
